s_center,x,y,yaw,curvature,steering,d_delta_ds,segment_length,lateral_offset,speed_85,accel_85,steering_rate_85
55.049776705,-13.661365628,-1.122837362,-1.288606452,0.189573722,0.187350489,-0.000810687,0.075996873,1.170331346,6.005568799,0.159800207,-0.004868634
55.148965492,-13.639678560,-1.195674137,-1.274201472,0.189510601,0.187289557,-0.000793020,0.076036858,1.168956192,6.007590634,0.000000000,-0.004764140
55.248154278,-13.616932575,-1.268229109,-1.259793662,0.189448826,0.187229923,-0.000775929,0.076087304,1.167167323,6.007590634,0.153122699,-0.004661464
55.347343065,-13.593127743,-1.340496721,-1.245380946,0.189388327,0.187171519,-0.000759884,0.076148216,1.164964350,6.009529650,0.000000119,-0.004566546
55.446531852,-13.568263779,-1.412471259,-1.230961254,0.189328996,0.187114242,-0.000745347,0.076219598,1.162346882,6.009529651,0.147247284,-0.004479184
55.545720639,-13.542340056,-1.484146832,-1.216532529,0.189270689,0.187057953,-0.000732767,0.076301455,1.159314528,6.011396917,0.000000119,-0.004404953
55.644909426,-13.515355608,-1.555517355,-1.202092726,0.189213230,0.187002480,-0.000680473,0.076393786,1.155866900,6.011396918,0.070461052,-0.004090594
55.744098213,-13.487309140,-1.626576529,-1.187639562,0.189163064,0.186954048,0.000332629,0.076496589,1.152003606,6.012292282,-0.314943395,0.001999862
55.843287000,-13.458199006,-1.697317805,-1.173164934,0.189265907,0.187053335,0.002247745,0.076609797,1.147724297,6.008283806,-0.314303629,0.013505087
55.942475786,-13.428022450,-1.767733972,-1.158655233,0.189519546,0.187298192,0.003213913,0.076733304,1.143029517,6.004274878,-0.307749211,0.019297216
56.041664573,-13.396775666,-1.837817054,-1.144102562,0.189776440,0.187546167,0.003202995,0.076867036,1.137920709,6.000340623,-0.300460086,0.019219064
56.140853360,-13.364454598,-1.907558647,-1.129504948,0.190029245,0.187790173,0.003141263,0.077010922,1.132399357,5.996490360,-0.292451859,0.018836553
56.240042147,-13.331054994,-1.976949918,-1.114860734,0.190277265,0.188029538,0.003070602,0.077164886,1.126466942,5.992733321,-0.283742511,0.018401300
56.339230934,-13.296572425,-2.045981593,-1.100168327,0.190519798,0.188263585,0.002991065,0.077328855,1.120124946,5.989078622,-0.274352140,0.017913726
56.438419721,-13.261002306,-2.114643944,-1.085426194,0.190756139,0.188491639,0.002902748,0.077502753,1.113374851,5.985535237,-0.264302725,0.017374502
56.537608508,-13.224339910,-2.182926778,-1.070632871,0.190985588,0.188713023,0.002805789,0.077686504,1.106218140,5.982111976,-0.253617886,0.016784543
56.636797294,-13.186580395,-2.250819428,-1.055786955,0.191207449,0.188927067,0.002700365,0.077880031,1.098656294,5.978817468,-0.242322669,0.016144989
56.735986081,-13.147718820,-2.318310740,-1.040887112,0.191421032,0.189133109,0.002586692,0.078083257,1.090690796,5.975660141,-0.230443319,0.015457192
56.835174868,-13.107750166,-2.385389065,-1.025932073,0.191625660,0.189330496,0.002465021,0.078296103,1.082323127,5.972648206,-0.218007002,0.014722704
56.934363655,-13.066669358,-2.452042249,-1.010920636,0.191820665,0.189518587,0.002335637,0.078518492,1.073554770,5.969789644,-0.205064335,0.013943259
57.033552442,-13.024471289,-2.518257629,-0.995851667,0.192005398,0.189696758,0.002198852,0.078750344,1.064387206,5.967091897,-0.191283077,0.013120754
57.132741229,-12.981150834,-2.584022019,-0.980724096,0.192179224,0.189864398,0.002055010,0.078991581,1.054821919,5.964566916,-0.179572974,0.012257245
57.231930016,-12.936702883,-2.649321708,-0.965536924,0.192341530,0.190020919,0.001904476,0.079242123,1.044860390,5.962188272,-0.156197361,0.011354847
57.331118802,-12.891122353,-2.714142455,-0.950289214,0.192491724,0.190165751,0.001747639,0.079501890,1.034504101,5.960111926,-0.171265117,0.010416126
57.430307589,-12.844404217,-2.778469481,-0.934980098,0.192629237,0.190298346,0.001584906,0.079770803,1.023754534,5.957826984,-0.095319056,0.009442594
57.529496376,-12.796543524,-2.842287466,-0.919608773,0.192753523,0.190418183,0.001416699,0.080048783,1.012613171,5.956550597,-0.216067249,0.008438636
57.628685163,-12.747535425,-2.905580544,-0.904174500,0.192864064,0.190524762,0.001243454,0.080335749,1.001081495,5.953646208,0.000000000,0.007403084
57.727873950,-12.697375190,-2.968332304,-0.888676604,0.192960371,0.190617614,0.001065618,0.080631622,0.989160987,5.953646208,-0.168558411,0.006344310
57.827062737,-12.646058239,-3.030525785,-0.873114473,0.193041980,0.190696292,0.000883644,0.080936323,0.976853130,5.951362944,0.000000000,0.005258886
57.926251524,-12.593580159,-3.092143473,-0.857487558,0.193108459,0.190760382,-0.000470975,0.081249772,0.964159406,5.951362944,0.000000000,-0.002802946
58.025440310,-12.539936733,-3.153167307,-0.841803367,0.192962749,0.190619906,-0.006411498,0.081572122,0.951081296,5.951362944,0.265651054,-0.038157154
58.124629097,-12.485124767,-3.213579719,-0.826101152,0.192025816,0.189716450,-0.012157879,0.081904284,0.937618959,5.955002967,0.640156351,-0.072400208
58.223817884,-12.429144385,-3.273366913,-0.810419389,0.190902006,0.188632380,-0.013146738,0.082246630,0.923767255,5.963801089,0.824337244,-0.078404530
58.323006671,-12.371996313,-3.332515928,-0.794764045,0.189789114,0.187558401,-0.012968421,0.082599331,0.909519721,5.975158688,0.931331413,-0.077488374
58.422195458,-12.313681038,-3.391013605,-0.779133024,0.188687205,0.186494588,-0.012789237,0.082962558,0.894869891,5.988019377,1.003493380,-0.076582200
58.521384245,-12.254198814,-3.448846562,-0.763524212,0.187596313,0.185440991,-0.012609573,0.083336479,0.879811303,6.001906431,1.055253606,-0.075681476
58.620573032,-12.193549667,-3.506001175,-0.747935490,0.186516444,0.184397628,-0.012429812,0.083721262,0.864337492,6.016540788,1.093572698,-0.074784473
58.719761818,-12.131733408,-3.562463550,-0.732364726,0.185447574,0.183364494,-0.012250335,0.084117073,0.848441995,6.031738856,1.122411821,-0.073890820
58.818950605,-12.068749639,-3.618219507,-0.716809787,0.184389653,0.182341553,-0.012071512,0.084524076,0.832118348,6.047371463,1.144261235,-0.073000919
58.918139392,-12.004597764,-3.673254553,-0.701268534,0.183342601,0.181328740,-0.011893708,0.084942435,0.815360086,6.063343703,1.160795214,-0.072115638
59.017328179,-11.939277002,-3.727553865,-0.685738830,0.182306310,0.180325967,-0.011717273,0.085372310,0.798160747,6.079583736,1.173195475,-0.071236143
59.116516966,-11.872786400,-3.781102266,-0.670218540,0.181280646,0.179333116,-0.011542547,0.085813863,0.780513865,6.096036025,1.182327547,-0.070363780
59.215705753,-11.805124843,-3.833884202,-0.654705536,0.180265447,0.178350043,-0.011369852,0.086267251,0.762412978,6.112656985,1.188844273,-0.069500006
59.314894540,-11.736291072,-3.885883727,-0.639197698,0.179260526,0.177376579,-0.011199497,0.086732630,0.743851621,6.129412049,1.193250100,-0.068646330
59.414083326,-11.666283699,-3.937084478,-0.623692915,0.178265671,0.176412531,-0.011031769,0.087210156,0.724823331,6.146273628,1.195942854,-0.067804274
59.513272113,-11.595101223,-3.987469659,-0.608189092,0.177280646,0.175457683,-0.010866940,0.087699982,0.705321643,6.163219632,1.197241877,-0.066975339
59.612460900,-11.522742045,-4.037022018,-0.592684150,0.176305192,0.174511793,-0.010705258,0.088202258,0.685340094,6.180232392,-1.011515408,-0.066160981
59.711649687,-11.449204492,-4.085723830,-0.577176029,0.175339031,0.173574604,-0.010546950,0.088717134,0.664872219,6.165779475,-1.899211740,-0.065030168
59.810838474,-11.374486829,-4.133556881,-0.561662690,0.174381862,0.172645833,-0.010392222,0.089244758,0.643911556,6.138391588,-2.229990860,-0.063791528
59.910027261,-11.298587286,-4.180502447,-0.546142119,0.173433369,0.171725184,-0.010241256,0.089785276,0.622451640,6.105884153,-2.535517809,-0.062531923
60.009216048,-11.221504073,-4.226541278,-0.530612328,0.172493217,0.170812341,-0.010094211,0.090338831,0.600486007,6.068485557,-2.821579293,-0.061256573
60.108404834,-11.143235406,-4.271653585,-0.515071357,0.171561056,0.169906974,-0.009861378,0.090905565,0.578008193,6.026335587,-3.090360446,-0.059427971
60.207593621,-11.063779529,-4.315819018,-0.499516517,0.170653283,0.169025022,-0.007611717,0.091485581,0.555011734,5.979536661,-3.320257042,-0.045514539
60.306782408,-10.983134705,-4.359016515,-0.483927753,0.170132223,0.168518664,-0.003574051,0.092078109,0.531490312,5.928519832,-3.520425127,-0.021188834
60.405971195,-10.901298615,-4.401221166,-0.468269083,0.169978186,0.168368956,-0.001651091,0.092682265,0.507440936,5.873588275,-3.716889058,-0.009697828
60.505159982,-10.818268708,-4.442404132,-0.452522240,0.169818354,0.168213608,-0.001788286,0.093297931,0.482863944,5.814641849,-3.910305923,-0.010398242
60.604348769,-10.734043069,-4.482535736,-0.436686784,0.169636010,0.168036370,-0.002010266,0.093925028,0.457759820,5.751557435,-4.100288616,-0.011562158
60.703537556,-10.648620487,-4.521585620,-0.420763100,0.169431157,0.167837240,-0.002228834,0.094563480,0.432129046,5.684203856,-4.286460098,-0.012669147
60.802726342,-10.562000481,-4.559522755,-0.404751636,0.169203842,0.167616260,-0.002443519,0.095213208,0.405972106,5.612440495,-4.468453123,-0.013714106
60.901915129,-10.474183332,-4.596315464,-0.388652895,0.168954159,0.167373517,-0.002653888,0.095874139,0.379289483,5.536115678,-4.500000000,-0.014692229
61.001103916,-10.385170116,-4.631931441,-0.372467435,0.168682243,0.167109136,-0.002859545,0.096546197,0.352081661,5.457628565,-4.500000000,-0.015606334
61.100292703,-10.294962727,-4.666337764,-0.356195862,0.168388270,0.166823282,-0.003060134,0.097229310,0.324349121,5.377433754,-4.500000000,-0.016455669
61.199481490,-10.203563910,-4.699500924,-0.339838831,0.168072453,0.166516157,-0.003255335,0.097923408,0.296092348,5.295444267,-4.500000000,-0.017238447
61.298670277,-10.110977289,-4.731386837,-0.323397042,0.167735039,0.166187995,0.168541337,0.098628419,0.267311825,5.211565917,-4.293404845,0.878364288
61.397859064,-10.017207394,-4.761960876,-0.304784963,0.202338668,0.199643265,-0.927248582,0.102761934,0.238008034,5.129670150,-4.500000000,-4.756479375
61.497047850,-9.918878686,-4.791818540,-0.295869481,-0.020553819,-0.020550925,-1.190779567,0.103727864,0.208181460,5.038715951,2.800000000,-6.000000000
61.596236637,-9.819689899,-4.822167415,-0.299329056,-0.046273552,-0.046240567,-0.122541799,0.103881736,0.177832585,5.096031247,2.800000000,-0.624476837
61.695425424,-9.720501112,-4.853038109,-0.304123095,-0.046024234,-0.045991779,0.002399574,0.104037853,0.146961891,5.152792660,2.800000000,0.012364507
61.794614211,-9.621312325,-4.884430136,-0.308898330,-0.045773577,-0.045741649,0.002408495,0.104196196,0.115569864,5.209019502,2.800000000,0.012545900
61.893802998,-9.522123538,-4.916343015,-0.313654649,-0.045521653,-0.045490248,0.002416658,0.104356749,0.083656985,5.264730085,2.800000000,0.012723049
61.992991785,-9.422934751,-4.948776262,-0.318391943,-0.045268532,-0.045237648,0.002424071,0.104519493,0.051223738,5.319941791,2.800000000,0.012895915
62.092180571,-9.323745964,-4.981729395,-0.323110109,-0.045014284,-0.044983917,0.002430746,0.104684411,0.018270605,5.374671136,2.800000000,0.013064459
62.191369358,-9.224557178,-5.015201929,-0.327809049,-0.044758980,-0.044729126,0.002436694,0.104851487,-0.015201929,5.428933830,2.800000000,0.013228649
62.290558145,-9.125368391,-5.049193382,-0.332488666,-0.044502687,-0.044473342,0.002441926,0.105020702,-0.049193382,5.482744828,2.800000000,0.013388458
62.389746932,-9.026179604,-5.083703270,-0.337148870,-0.044245472,-0.044216634,0.007461880,0.105192039,-0.083703270,5.536118386,2.800000000,0.041309850
62.488935719,-8.926990817,-5.118731111,-0.341733836,-0.042931106,-0.042904760,0.032339411,0.105361279,-0.118731111,5.589068098,2.800000000,0.180747171
62.588124506,-8.827802030,-5.154263965,-0.345966203,-0.037424921,-0.037407463,0.056796427,0.105511248,-0.154263965,5.641604857,2.800000000,0.320422997
62.687313293,-8.728613243,-5.190239066,-0.349571852,-0.030937819,-0.030927954,0.061067066,0.105636952,-0.190239066,5.693730618,2.800000000,0.347699424
62.786502079,-8.629424456,-5.226581195,-0.352500239,-0.024518173,-0.024513262,0.060449276,0.105737697,-0.226581195,5.745444742,2.800000000,0.347307972
62.885690866,-8.530235670,-5.263215128,-0.354755634,-0.018152503,-0.018150510,0.059970177,0.105812930,-0.263215128,5.796746190,2.800000000,0.347631898
62.984879653,-8.431046883,-5.300065646,-0.356341356,-0.011827085,-0.011826534,0.059631659,0.105862244,-0.300065646,5.847633606,2.800000000,0.348704095
63.084068440,-8.331858096,-5.337057526,-0.357259754,-0.005528024,-0.005527968,0.059434979,0.105885374,-0.337057526,5.898105404,2.800000000,0.350553768
63.183257227,-8.232669309,-5.374115547,-0.357512193,0.000758682,0.000758681,0.059380838,0.105882196,-0.374115547,5.948159838,2.800000000,0.353206715
63.282446014,-8.133480522,-5.411164489,-0.357099049,0.007047084,0.007046968,0.059469427,0.105852728,-0.411164489,5.997795074,2.800000000,0.356685437
63.381634801,-8.034291735,-5.448129129,-0.356019709,0.013351229,0.013350436,0.059700435,0.105797127,-0.448129129,6.047009263,2.800000000,0.361009081
63.480823587,-7.935102948,-5.484934247,-0.354272566,0.019685098,0.019682556,0.060073029,0.105715693,-0.484934247,6.095800599,2.800000000,0.366193208
63.580012374,-7.835914162,-5.521504620,-0.351855037,0.026062551,0.026056652,0.060585809,0.105608866,-0.521504620,6.144167382,2.800000000,0.372249353
63.679201161,-7.736725375,-5.557765029,-0.348763571,0.032497258,0.032485826,0.061236721,0.105477234,-0.557765029,6.192108080,2.800000000,0.379184393
63.778389948,-7.637536588,-5.593640251,-0.344993673,0.039002632,0.038982873,0.062022944,0.105321529,-0.593640251,6.239621382,2.800000000,0.386999686
63.877578735,-7.538347801,-5.629055064,-0.340539927,0.045591735,0.045560185,0.062940746,0.105142632,-0.629055064,6.286706256,2.800000000,0.395689980
63.976767522,-7.439159014,-5.663934249,-0.335396030,0.052277189,0.052229644,0.063985300,0.104941575,-0.663934249,6.333362005,2.800000000,0.405242067
64.075956309,-7.339970227,-5.698202583,-0.329554839,0.059071050,0.059002486,0.065150470,0.104719548,-0.698202583,6.379588318,2.800000000,0.415633177
64.175145095,-7.240781440,-5.731784846,-0.323008415,0.065984680,0.065889164,0.066428560,0.104477899,-0.731784846,6.425385325,2.800000000,0.426829095
64.274333882,-7.141592654,-5.764605815,-0.315748090,0.073028582,0.072899172,0.067810031,0.104218140,-0.764605815,6.470753651,2.800000000,0.438782004
64.373522669,-7.042403867,-5.796590269,-0.307764540,0.080212217,0.080040849,0.069283182,0.103941952,-0.796590269,6.515694468,2.800000000,0.451428048
64.472711456,-6.943215080,-5.827662988,-0.299047870,0.087543785,0.087321165,0.070833811,0.103651187,-0.827662988,6.560209549,2.800000000,0.464684645
64.571900243,-6.844026293,-5.857748750,-0.289587718,0.095029985,0.094745462,0.071478436,0.103347878,-0.857748750,6.604301323,2.800000000,0.472065130
64.671089030,-6.744837506,-5.886772333,-0.279383758,0.102473578,0.102117135,0.049658578,0.103034844,-0.886772333,6.647972931,2.800000000,0.330128881
64.770277817,-6.645648719,-5.914660745,-0.268675966,0.105381654,0.104994135,0.005345722,0.102727745,-0.914660745,6.691228528,2.800000000,0.035769445
64.869466603,-6.546459932,-5.941392267,-0.257941567,0.103585203,0.103217084,-0.018778814,0.102440175,-0.941392267,6.734078599,2.800000000,-0.126458011
64.968655390,-6.447271146,-5.966996447,-0.247436663,0.101487619,0.101141325,-0.020748572,0.102171855,-0.966996447,6.776538908,2.800000000,-0.140603505
65.067844177,-6.348082359,-5.991505068,-0.237178442,0.099296103,0.098971677,-0.021697037,0.101921911,-0.991505068,6.818624638,2.800000000,-0.147943954
65.167032964,-6.248893572,-6.014949907,-0.227173262,0.097015760,0.096713095,-0.022597573,0.101689482,-1.014949907,6.860350184,2.800000000,-0.155027266
65.266221751,-6.149704785,-6.037362745,-0.217427097,0.094651703,0.094370553,-0.023449519,0.101473719,-1.037362745,6.901729186,2.800000000,-0.161842228
65.365410538,-6.050515998,-6.058775363,-0.207945545,0.092209026,0.091949015,-0.024252602,0.101273786,-1.058775363,6.942774559,2.800000000,-0.168380345
65.464599325,-5.951327211,-6.079219539,-0.198733834,0.089692764,0.089453399,-0.025006913,0.101088865,-1.079219539,6.983498534,2.800000000,-0.174635741
65.563788111,-5.852138424,-6.098727054,-0.189796830,0.087107871,0.086888550,-0.025712881,0.100918152,-1.098727054,7.023912686,2.800000000,-0.180605029
65.662976898,-5.752949638,-6.117329688,-0.181139051,0.084459187,0.084259217,-0.026371238,0.100760864,-1.117329688,7.064027964,2.800000000,-0.186287164
65.762165685,-5.653760851,-6.135059221,-0.172764676,0.081751421,0.081570025,-0.026982995,0.100616237,-1.135059221,7.103854722,2.800000000,-0.191683275
65.861354472,-5.554572064,-6.151947432,-0.164677558,0.078989125,0.078825459,-0.027549403,0.100483526,-1.151947432,7.143402750,2.800000000,-0.196796479
65.960543259,-5.455383277,-6.168026102,-0.156881237,0.076176684,0.076029846,-0.028071925,0.100362011,-1.168026102,7.182681295,2.800000000,-0.201631692
66.059732046,-5.356194490,-6.183327010,-0.149378956,0.073318292,0.073187338,-0.028552205,0.100250992,-1.183327010,7.221699097,2.800000000,-0.206195433
66.158920833,-5.257005703,-6.197881936,-0.142173674,0.070417951,0.070301903,-0.028992032,0.100149793,-1.197881936,7.260464407,2.800000000,-0.210495617
66.258109619,-5.157816916,-6.211722661,-0.135268085,0.067479455,0.067377312,-0.029393314,0.100057765,-1.211722661,7.298985015,2.800000000,-0.214541361
66.357298406,-5.058628130,-6.224880963,-0.128664627,0.064506388,0.064417139,-0.029758048,0.099974282,-1.224880963,7.337268274,2.800000000,-0.218342781
66.456487193,-4.959439343,-6.237388623,-0.122365504,0.061502118,0.061424749,-0.030088290,0.099898744,-1.237388623,7.375321126,2.800000000,-0.221910799
66.555675980,-4.860250556,-6.249277422,-0.116372696,0.058469796,0.058403302,-0.030386133,0.099830578,-1.249277422,7.413150118,2.800000000,-0.225256962
66.654864767,-4.761061769,-6.260579138,-0.110687980,0.055412358,0.055355747,-0.030653680,0.099769238,-1.260579138,7.450761431,2.800000000,-0.228393259
66.754053554,-4.661872982,-6.271325551,-0.105312940,0.052332528,0.052284833,-0.030893027,0.099714206,-1.271325551,7.488160898,2.800000000,-0.231331954
66.853242341,-4.562684195,-6.281548443,-0.100248984,0.049232820,0.049193100,-0.029624404,0.099664992,-1.281548443,7.525354025,2.800000000,-0.222934130
66.952431127,-4.463495408,-6.291279592,-0.095482617,0.046411624,0.046378343,-0.022385887,0.099620859,-1.291279592,7.562346008,2.800000000,-0.169289821
67.051619914,-4.364306622,-6.300547827,-0.090941133,0.044761769,0.044731910,-0.015088817,0.099580366,-1.300547827,7.599141660,2.800000000,-0.114662060
67.150808701,-4.265117835,-6.309370172,-0.086551471,0.043399850,0.043372632,-0.013689183,0.099543038,-1.309370172,7.635745151,2.800000000,-0.104527112
67.249997488,-4.165929048,-6.317760700,-0.082299386,0.042030797,0.042006073,-0.013764311,0.099508697,-1.317760700,7.672160388,2.800000000,-0.105601998
67.349186275,-4.066740261,-6.325733485,-0.078185331,0.040655199,0.040632822,-0.013833334,0.099477168,-1.325733485,7.708391124,2.800000000,-0.106632748
67.448375062,-3.967551474,-6.333302599,-0.074209725,0.039273608,0.039253435,-0.013896581,0.099448282,-1.333302599,7.744440965,2.800000000,-0.107621255
67.547563849,-3.868362687,-6.340482114,-0.070372947,0.037886550,0.037868438,-0.013954379,0.099421877,-1.340482114,7.780313377,2.800000000,-0.108569439
67.646752635,-3.769173901,-6.347286104,-0.066675344,0.036494514,0.036478326,-0.014007046,0.099397795,-1.347286104,7.816011691,2.800000000,-0.109479235
67.745941422,-3.669985114,-6.353728642,-0.063117232,0.035097963,0.035083562,-0.014054898,0.099375884,-1.353728642,7.851539111,2.800000000,-0.110352583
67.845130209,-3.570796327,-6.359823801,-0.059698894,0.033697328,0.033684582,-0.014098244,0.099355998,-1.359823801,7.886898717,2.800000000,-0.111191419
67.944318996,-3.471607540,-6.365585654,-0.056420589,0.032293010,0.032281791,-0.014137383,0.099337996,-1.365585654,7.922093471,2.800000000,-0.111997667
68.043507783,-3.372418753,-6.371028272,-0.053282548,0.030885384,0.030875569,-0.014172608,0.099321744,-1.371028272,7.957126224,2.800000000,-0.112773229
68.142696570,-3.273229966,-6.376165730,-0.050284979,0.029474796,0.029466265,-0.014204202,0.099307113,-1.376165730,7.991999719,2.800000000,-0.113519979
68.241885357,-3.174041179,-6.381012101,-0.047428068,0.028061566,0.028054204,-0.014232439,0.099293980,-1.381012101,8.026716598,2.800000000,-0.114239754
68.341074143,-3.074852393,-6.385581456,-0.044711979,0.026645990,0.026639687,-0.014257582,0.099282227,-1.385581456,8.061279404,2.800000000,-0.114934350
68.440262930,-2.975663606,-6.389887870,-0.042136858,0.025228338,0.025222988,-0.014279882,0.099271744,-1.389887870,8.095690588,2.800000000,-0.115605510
68.539451717,-2.876474819,-6.393945415,-0.039702836,0.023808857,0.023804359,-0.014299582,0.099262424,-1.393945415,8.129952513,2.800000000,-0.116254925
68.638640504,-2.777286032,-6.397768164,-0.037410026,0.022387771,0.022384032,-0.014316911,0.099254169,-1.397768164,8.164067457,2.800000000,-0.116884224
68.737829291,-2.678097245,-6.401370189,-0.035258526,0.020965286,0.020962215,-0.014332085,0.099246884,-1.401370189,8.198037618,2.800000000,-0.117494969
68.837018078,-2.578908458,-6.404765564,-0.033248423,0.019541585,0.019539098,-0.014345309,0.099240482,-1.404765564,8.231865119,2.800000000,-0.118088652
68.936206865,-2.479719671,-6.407968362,-0.031379793,0.018116834,0.018114852,-0.014356777,0.099234882,-1.407968362,8.265552011,2.800000000,-0.118666687
69.035395651,-2.380530885,-6.410992655,-0.029652699,0.016691181,0.016689632,-0.014283354,0.099230007,-1.410992655,8.299100275,2.800000000,-0.118538991
69.134584438,-2.281342098,-6.413852517,-0.028066377,0.015281297,0.015280108,-0.012291918,0.099225783,-1.413852517,8.332511831,2.800000000,-0.102422554
69.233773225,-2.182153311,-6.416561858,-0.026601180,0.014251194,0.014250229,-0.008464818,0.099222050,-1.416561858,8.365788534,2.800000000,-0.070814876
69.332962012,-2.082964524,-6.419130840,-0.025219395,0.013601122,0.013600283,-0.006468615,0.099218672,-1.419130840,8.398932151,2.800000000,-0.054329455
69.432150799,-1.983775737,-6.421565881,-0.023901349,0.012967319,0.012966593,-0.006388169,0.099215620,-1.421565881,8.431944369,2.800000000,-0.053864685
69.531339586,-1.884586950,-6.423873235,-0.022646240,0.012333277,0.012332652,-0.006390747,0.099212871,-1.423873235,8.464826833,2.800000000,-0.054096563
69.630528373,-1.785398163,-6.426059155,-0.021454081,0.011699020,0.011698487,-0.006393046,0.099210400,-1.426059155,8.497581149,2.800000000,-0.054325428
69.729717159,-1.686209377,-6.428129896,-0.020324887,0.011064574,0.011064122,-0.006395091,0.099208186,-1.428129896,8.530208885,2.800000000,-0.054551458
69.828905946,-1.587020590,-6.430091712,-0.019258668,0.010429960,0.010429582,-0.006396901,0.099206209,-1.430091712,8.562711572,2.800000000,-0.054774822
69.928094733,-1.487831803,-6.431950857,-0.018255436,0.009795198,0.009794885,-0.006398499,0.099204449,-1.431950857,8.595090706,2.800000000,-0.054995682
70.027283520,-1.388643016,-6.433713584,-0.017315199,0.009160307,0.009160051,-0.006399904,0.099202888,-1.433713584,8.627347747,2.800000000,-0.055214193
70.126472307,-1.289454229,-6.435386147,-0.016437966,0.008525304,0.008525097,-0.006401132,0.099201508,-1.435386147,8.659484126,2.800000000,-0.055430502
70.225661094,-1.190265442,-6.436974801,-0.015623744,0.007890202,0.007890038,-0.006402202,0.099200295,-1.436974801,8.691501238,2.800000000,-0.055644747
70.324849880,-1.091076655,-6.438485800,-0.014872538,0.007255016,0.007254889,-0.006403129,0.099199233,-1.438485800,8.723400451,2.800000000,-0.055857059
70.424038667,-0.991887869,-6.439925397,-0.014184354,0.006619757,0.006619661,-0.006403928,0.099198309,-1.439925397,8.755183101,2.800000000,-0.056067559
70.523227454,-0.892699082,-6.441299846,-0.013559196,0.005984437,0.005984365,-0.006404611,0.099197511,-1.441299846,8.786850497,2.800000000,-0.056276359
70.622416241,-0.793510295,-6.442615402,-0.012997068,0.005349064,0.005349013,-0.006405191,0.099196827,-1.442615402,8.818403921,2.800000000,-0.056483564
70.721605028,-0.694321508,-6.443878318,-0.012497973,0.004713647,0.004713612,-0.006405679,0.099196247,-1.443878318,8.849844628,2.800000000,-0.056689268
70.820793815,-0.595132721,-6.445094849,-0.012061914,0.004078193,0.004078170,-0.006406085,0.099195763,-1.445094849,8.881173849,2.800000000,-0.056893556
70.919982602,-0.495943934,-6.446271248,-0.011688893,0.003442709,0.003442696,-0.006406417,0.099195367,-1.446271248,8.912392788,2.800000000,-0.057096501
71.019171388,-0.396755147,-6.447413769,-0.011378911,0.002807201,0.002807194,-0.006406681,0.099195052,-1.447413769,8.943502628,2.800000000,-0.057298171
71.118360175,-0.297566361,-6.448528666,-0.011131971,0.002171675,0.002171671,-0.006406885,0.099194815,-1.448528666,8.974504529,2.309941575,-0.057498619
71.217548962,-0.198377574,-6.449622193,-0.010948073,0.001536134,0.001536133,-0.006407033,0.099194649,-1.449622193,9.000000000,0.000000000,-0.057663295
71.316737749,-0.099188787,-6.450700605,-0.010827219,0.000900584,0.000900584,-0.004148922,0.099194553,-1.450700605,9.000000000,0.000000000,-0.037340302
